SSDA Sea &;Sun Techn;ology's Sta;ndard Data;Acquisiti;on softw;are packa;ge rev 2.18;1.06;0.2015;;;
C:\SST_SDA\;CONFIG\CT;M980.SPJ;;;;;;;;;;
19-4-2021 00:00;16:16:30;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
StandardDat;aAcquisit;ion SDA (C);opyright b;y T. Finge;r 1999-2;15;;;;;;
;;;;;;;;;;;;
001 CTM980;001  P  P;ress  dbar;-51.364.800;0,00E+00;17.754;3000000E-;0002  1.8629;0;0,00E+00;0;0,00E+00;0.00000000000E+0000  0.00000000000E+0000
454;16:07:58;19-4-2021;20.02;0.31;0.0322;99.58;14.4;7.34;0.14;-0.05;0.0249;11.76
455;16:07:59;19-4-2021;20.06;0.31;0.0322;99.53;14.39;7.34;0.16;-0.05;0.0249;11.76
456;16:07:59;19-4-2021;20.14;0.31;0.0323;99.55;14.4;7.34;0.15;-0.05;0.0249;11.76
457;16:07:59;19-4-2021;20.18;0.31;0.0323;99.55;14.4;7.34;0.15;-0.05;0.0249;11.77
458;16:07:59;19-4-2021;20.25;0.31;0.0323;99.52;14.39;7.34;0.15;-0.05;0.0249;11.77
459;16:07:59;19-4-2021;20.36;0.31;0.0323;99.55;14.4;7.34;0.14;-0.05;0.0249;11.76
460;16:07:59;19-4-2021;20.41;0.312;0.0323;99.48;14.39;7.34;0.16;-0.05;0.0249;11.76
461;16:08:00;19-4-2021;20.48;0.312;0.0323;99.51;14.39;7.34;0.16;-0.05;0.0249;11.76
462;16:08:00;19-4-2021;20.55;0.313;0.0323;99.54;14.39;7.34;0.14;-0.05;0.0249;11.76
463;16:08:00;19-4-2021;20.62;0.313;0.0323;99.49;14.39;7.34;0.15;-0.05;0.0249;11.76
464;16:08:00;19-4-2021;20.66;0.315;0.0323;99.48;14.38;7.34;0.15;-0.05;0.0249;11.76
465;16:08:00;19-4-2021;20.8;0.316;0.0323;99.49;14.39;7.34;0.15;-0.05;0.0249;11.76
466;16:08:00;19-4-2021;20.91;0.316;0.0323;99.5;14.39;7.34;0.16;-0.05;0.0249;11.77
467;16:08:00;19-4-2021;21;0.316;0.0323;99.52;14.39;7.34;0.16;-0.05;0.0249;11.77
468;16:08:01;19-4-2021;21.12;0.318;0.0323;99.52;14.39;7.34;0.17;-0.05;0.0249;11.77
469;16:08:01;19-4-2021;21.16;0.319;0.0323;99.5;14.39;7.34;0.16;-0.05;0.0249;11.77
470;16:08:01;19-4-2021;21.17;0.319;0.0323;99.46;14.38;7.34;0.16;-0.05;0.025;11.76
471;16:08:01;19-4-2021;21.17;0.319;0.0323;99.46;14.38;7.34;0.15;-0.05;0.025;11.76
472;16:08:01;19-4-2021;21.19;0.319;0.0323;99.44;14.38;7.34;0.15;-0.04;0.025;11.76
473;16:08:01;19-4-2021;21.23;0.32;0.0323;99.41;14.37;7.34;0.17;-0.04;0.025;11.76
474;16:08:01;19-4-2021;21.3;0.32;0.0323;99.42;14.37;7.34;0.16;-0.05;0.025;11.76
475;16:08:02;19-4-2021;21.39;0.32;0.0323;99.4;14.37;7.34;0.15;-0.05;0.025;11.76
476;16:08:02;19-4-2021;21.41;0.32;0.0323;99.45;14.38;7.34;0.17;-0.05;0.025;11.77
477;16:08:02;19-4-2021;21.53;0.322;0.0323;99.45;14.38;7.34;0.15;-0.05;0.025;11.76
478;16:08:02;19-4-2021;21.57;0.323;0.0323;99.45;14.38;7.34;0.15;-0.05;0.025;11.74
479;16:08:02;19-4-2021;21.69;0.323;0.0323;99.42;14.37;7.34;0.14;-0.05;0.025;11.77
480;16:08:02;19-4-2021;21.74;0.324;0.0323;99.45;14.38;7.34;0.15;-0.05;0.025;11.77
481;16:08:03;19-4-2021;21.78;0.325;0.0323;99.43;14.37;7.34;0.16;-0.05;0.025;11.77
482;16:08:03;19-4-2021;21.9;0.326;0.0323;99.44;14.37;7.34;0.16;-0.05;0.025;11.76
483;16:08:03;19-4-2021;21.96;0.326;0.0323;99.43;14.37;7.34;0.15;-0.05;0.025;11.76
484;16:08:03;19-4-2021;22.01;0.326;0.0323;99.45;14.38;7.34;0.15;-0.05;0.0249;11.76
485;16:08:03;19-4-2021;22.06;0.328;0.0323;99.42;14.37;7.34;0.14;-0.05;0.0249;11.76
486;16:08:03;19-4-2021;22.12;0.329;0.0323;99.41;14.37;7.34;0.16;-0.05;0.0249;11.76
487;16:08:03;19-4-2021;22.17;0.329;0.0323;99.39;14.37;7.34;0.15;-0.05;0.0249;11.76
488;16:08:04;19-4-2021;22.24;0.331;0.0323;99.46;14.38;7.34;0.14;-0.05;0.0249;11.76
489;16:08:04;19-4-2021;22.29;0.332;0.0322;99.39;14.37;7.34;0.15;-0.05;0.0249;11.76
490;16:08:04;19-4-2021;22.29;0.333;0.0322;99.38;14.36;7.34;0.16;-0.05;0.0249;11.77
491;16:08:04;19-4-2021;22.33;0.332;0.0322;99.33;14.36;7.34;0.16;-0.05;0.0249;11.76
492;16:08:04;19-4-2021;22.4;0.333;0.0323;99.35;14.36;7.34;0.15;-0.05;0.0249;11.76
493;16:08:04;19-4-2021;22.45;0.333;0.0323;99.35;14.36;7.34;0.15;-0.05;0.0249;11.76
494;16:08:05;19-4-2021;22.53;0.333;0.0323;99.36;14.36;7.34;0.14;-0.04;0.0249;11.76
495;16:08:05;19-4-2021;22.58;0.334;0.0323;99.37;14.36;7.34;0.14;-0.05;0.0249;11.76
496;16:08:05;19-4-2021;22.63;0.335;0.0323;99.37;14.36;7.34;0.14;-0.05;0.0249;11.76
497;16:08:05;19-4-2021;22.69;0.336;0.0322;99.32;14.35;7.34;0.15;-0.05;0.0249;11.76
498;16:08:05;19-4-2021;22.79;0.338;0.0322;99.32;14.35;7.34;0.15;-0.05;0.0249;11.76
499;16:08:05;19-4-2021;22.86;0.338;0.0323;99.27;14.34;7.34;0.14;-0.03;0.0249;11.76
500;16:08:05;19-4-2021;22.92;0.338;0.0323;99.3;14.35;7.34;0.15;-0.03;0.0249;11.77
501;16:08:06;19-4-2021;23.02;0.339;0.0323;99.28;14.35;7.34;0.15;-0.04;0.0249;11.76
502;16:08:06;19-4-2021;23.06;0.339;0.0323;99.35;14.36;7.34;0.15;-0.05;0.0249;11.76
503;16:08:06;19-4-2021;23.09;0.34;0.0323;99.35;14.36;7.34;0.15;-0.05;0.0249;11.76
504;16:08:06;19-4-2021;23.2;0.34;0.0322;99.36;14.36;7.34;0.14;-0.05;0.0249;11.76
505;16:08:06;19-4-2021;23.27;0.341;0.0323;99.28;14.35;7.34;0.14;-0.05;0.0249;11.76
506;16:08:06;19-4-2021;23.4;0.342;0.0323;99.22;14.34;7.34;0.14;-0.04;0.0249;11.76
507;16:08:06;19-4-2021;23.43;0.343;0.0322;99.21;14.33;7.34;0.15;-0.04;0.0249;11.76
508;16:08:07;19-4-2021;23.43;0.344;0.0322;99.22;14.33;7.34;0.15;-0.05;0.0249;11.76
509;16:08:07;19-4-2021;23.56;0.345;0.0323;99.21;14.33;7.34;0.16;-0.05;0.0249;11.76
510;16:08:07;19-4-2021;23.57;0.346;0.0323;99.26;14.34;7.34;0.15;-0.05;0.0249;11.76
511;16:08:07;19-4-2021;23.64;0.346;0.0323;99.3;14.35;7.34;0.14;-0.05;0.0249;11.76
512;16:08:07;19-4-2021;23.66;0.346;0.0323;99.25;14.34;7.34;0.15;-0.05;0.0249;11.77
513;16:08:07;19-4-2021;23.72;0.346;0.0323;99.24;14.34;7.34;0.15;-0.05;0.0249;11.76
514;16:08:08;19-4-2021;23.8;0.347;0.0323;99.22;14.33;7.34;0.15;-0.05;0.0249;11.76
515;16:08:08;19-4-2021;23.88;0.348;0.0322;99.2;14.33;7.34;0.14;-0.05;0.0249;11.76
516;16:08:08;19-4-2021;23.96;0.348;0.0323;99.2;14.33;7.34;0.14;-0.05;0.0249;11.76
517;16:08:08;19-4-2021;24.04;0.349;0.0323;99.22;14.33;7.34;0.14;-0.05;0.0249;11.76
518;16:08:08;19-4-2021;24.11;0.349;0.0322;99.17;14.33;7.34;0.17;-0.05;0.0249;11.76
519;16:08:08;19-4-2021;24.14;0.351;0.0322;99.25;14.34;7.34;0.16;-0.05;0.0249;11.77
520;16:08:08;19-4-2021;24.27;0.352;0.0323;99.21;14.33;7.34;0.14;-0.05;0.0249;11.74
521;16:08:09;19-4-2021;24.32;0.353;0.0322;99.19;14.33;7.34;0.14;-0.05;0.0249;11.77
522;16:08:09;19-4-2021;24.41;0.353;0.0322;99.18;14.33;7.34;0.14;-0.05;0.0249;11.76
523;16:08:09;19-4-2021;24.41;0.354;0.0322;99.13;14.32;7.34;0.15;-0.05;0.0249;11.76
524;16:08:09;19-4-2021;24.48;0.355;0.0322;99.14;14.32;7.34;0.16;-0.05;0.0249;11.76
525;16:08:09;19-4-2021;24.57;0.355;0.0322;99.18;14.33;7.34;0.15;-0.05;0.0249;11.76
526;16:08:09;19-4-2021;24.62;0.355;0.0322;99.18;14.33;7.34;0.16;-0.05;0.0249;11.76
527;16:08:10;19-4-2021;24.71;0.358;0.0322;99.17;14.32;7.34;0.16;-0.05;0.0249;11.76
528;16:08:10;19-4-2021;24.76;0.358;0.0322;99.17;14.32;7.34;0.15;-0.05;0.0249;11.76
529;16:08:10;19-4-2021;24.84;0.359;0.0322;99.12;14.32;7.34;0.14;-0.05;0.0249;11.77
530;16:08:10;19-4-2021;24.91;0.359;0.0322;99.16;14.32;7.34;0.14;-0.05;0.0249;11.74
531;16:08:10;19-4-2021;24.91;0.36;0.0322;99.12;14.31;7.34;0.14;-0.04;0.0249;11.74
532;16:08:10;19-4-2021;24.92;0.361;0.0322;99.16;14.32;7.34;0.15;-0.04;0.0249;11.74
533;16:08:10;19-4-2021;25.01;0.361;0.0322;99.15;14.32;7.34;0.15;-0.05;0.0249;11.76
534;16:08:11;19-4-2021;25.1;0.361;0.0322;99.13;14.32;7.34;0.15;-0.05;0.0249;11.77
535;16:08:11;19-4-2021;25.21;0.362;0.0322;99.1;14.31;7.34;0.14;-0.05;0.0249;11.76
536;16:08:11;19-4-2021;25.33;0.362;0.0322;99.06;14.31;7.34;0.13;-0.05;0.0249;11.76
537;16:08:11;19-4-2021;25.37;0.363;0.0322;99.14;14.32;7.34;0.13;-0.05;0.0249;11.76
538;16:08:11;19-4-2021;25.4;0.364;0.0322;99.09;14.31;7.34;0.13;-0.05;0.0249;11.77
539;16:08:11;19-4-2021;25.44;0.365;0.0322;99.05;14.3;7.34;0.13;-0.04;0.0249;11.76
540;16:08:11;19-4-2021;25.56;0.365;0.0322;99.05;14.3;7.34;0.13;-0.04;0.0249;11.76
541;16:08:12;19-4-2021;25.62;0.365;0.0322;98.99;14.29;7.34;0.14;-0.05;0.0249;11.76
542;16:08:12;19-4-2021;25.67;0.366;0.0322;99.01;14.3;7.34;0.14;-0.05;0.0249;11.77
543;16:08:12;19-4-2021;25.72;0.366;0.0322;98.99;14.29;7.34;0.15;-0.05;0.0249;11.76
544;16:08:12;19-4-2021;25.78;0.367;0.0322;99;14.29;7.34;0.14;-0.04;0.0249;11.76
545;16:08:12;19-4-2021;25.87;0.368;0.0322;99.01;14.3;7.34;0.16;-0.05;0.0249;11.76
546;16:08:12;19-4-2021;25.92;0.369;0.0322;99.01;14.29;7.34;0.15;-0.05;0.0248;11.76
547;16:08:13;19-4-2021;25.94;0.369;0.0322;99.02;14.3;7.34;0.16;-0.05;0.0248;11.76
548;16:08:13;19-4-2021;26.06;0.371;0.0322;99.01;14.29;7.34;0.16;-0.05;0.0249;11.76
549;16:08:13;19-4-2021;26.04;0.371;0.0322;98.98;14.29;7.34;0.14;-0.05;0.0248;11.76
550;16:08:13;19-4-2021;26.13;0.372;0.0322;98.98;14.29;7.34;0.16;-0.05;0.0249;11.76
551;16:08:13;19-4-2021;26.24;0.373;0.0322;98.98;14.29;7.34;0.15;-0.05;0.0248;11.76
552;16:08:13;19-4-2021;26.35;0.374;0.0322;99.01;14.29;7.34;0.14;-0.04;0.0248;11.76
553;16:08:13;19-4-2021;26.4;0.375;0.0322;98.98;14.29;7.34;0.14;-0.04;0.0248;11.77
554;16:08:14;19-4-2021;26.49;0.375;0.0322;98.94;14.28;7.34;0.14;-0.05;0.0248;11.76
555;16:08:14;19-4-2021;26.56;0.377;0.0322;98.95;14.28;7.34;0.14;-0.05;0.0248;11.76
556;16:08:14;19-4-2021;26.58;0.378;0.0322;98.91;14.28;7.34;0.14;-0.04;0.0248;11.74
557;16:08:14;19-4-2021;26.65;0.379;0.0322;98.91;14.28;7.34;0.16;-0.04;0.0248;11.76
558;16:08:14;19-4-2021;26.68;0.38;0.0322;98.93;14.28;7.34;0.16;-0.05;0.0248;11.76
559;16:08:14;19-4-2021;26.74;0.38;0.0322;98.95;14.28;7.34;0.15;-0.05;0.0248;11.76
560;16:08:15;19-4-2021;26.77;0.381;0.0322;98.93;14.28;7.34;0.14;-0.05;0.0248;11.76
561;16:08:15;19-4-2021;26.91;0.38;0.0322;98.92;14.28;7.34;0.15;-0.05;0.0248;11.76
562;16:08:15;19-4-2021;26.97;0.381;0.0322;98.9;14.27;7.34;0.19;-0.05;0.0248;11.76
563;16:08:15;19-4-2021;27;0.382;0.0322;98.85;14.27;7.34;0.16;-0.05;0.0248;11.77
564;16:08:15;19-4-2021;27.02;0.382;0.0322;98.91;14.28;7.34;0.14;-0.05;0.0249;11.77
565;16:08:15;19-4-2021;27.06;0.383;0.0322;98.93;14.28;7.34;0.14;-0.05;0.0249;11.77
566;16:08:15;19-4-2021;27.11;0.384;0.0322;98.93;14.28;7.34;0.14;-0.05;0.0249;11.76
567;16:08:16;19-4-2021;27.2;0.385;0.0322;98.88;14.27;7.34;0.16;-0.05;0.0249;11.76
568;16:08:16;19-4-2021;27.2;0.386;0.0322;98.85;14.27;7.34;0.16;-0.05;0.0249;11.76
569;16:08:16;19-4-2021;27.29;0.386;0.0322;98.91;14.27;7.34;0.14;-0.05;0.0249;11.76
570;16:08:16;19-4-2021;27.34;0.386;0.0322;98.85;14.26;7.34;0.14;-0.05;0.0248;11.76
571;16:08:16;19-4-2021;27.48;0.386;0.0322;98.89;14.27;7.34;0.14;-0.05;0.0249;11.76
572;16:08:16;19-4-2021;27.55;0.388;0.0322;98.91;14.27;7.34;0.14;-0.05;0.0249;11.76
573;16:08:17;19-4-2021;27.63;0.389;0.0322;98.87;14.27;7.34;0.15;-0.05;0.0249;11.76
574;16:08:17;19-4-2021;27.66;0.389;0.0323;98.86;14.26;7.34;0.14;-0.04;0.0249;11.74
575;16:08:17;19-4-2021;27.7;0.391;0.0323;98.86;14.26;7.34;0.14;-0.05;0.0249;11.74
576;16:08:17;19-4-2021;27.79;0.392;0.0323;98.84;14.26;7.34;0.14;-0.04;0.0249;11.76
577;16:08:17;19-4-2021;27.77;0.392;0.0323;98.79;14.25;7.34;0.15;-0.05;0.0249;11.76
578;16:08:17;19-4-2021;27.82;0.393;0.0323;98.78;14.25;7.34;0.14;-0.04;0.025;11.76
579;16:08:17;19-4-2021;27.91;0.393;0.0323;98.75;14.25;7.34;0.14;-0.05;0.025;11.76
580;16:08:18;19-4-2021;27.96;0.394;0.0323;98.73;14.24;7.34;0.14;-0.04;0.025;11.76
581;16:08:18;19-4-2021;28.02;0.395;0.0323;98.71;14.24;7.34;0.14;-0.05;0.025;11.76
582;16:08:18;19-4-2021;28.09;0.395;0.0324;98.79;14.25;7.34;0.14;-0.05;0.025;11.76
583;16:08:18;19-4-2021;28.16;0.395;0.0324;98.8;14.25;7.34;0.14;-0.05;0.025;11.76
584;16:08:18;19-4-2021;28.3;0.395;0.0324;98.79;14.25;7.34;0.15;-0.04;0.025;11.76
585;16:08:18;19-4-2021;28.32;0.396;0.0324;98.77;14.25;7.34;0.15;-0.05;0.025;11.76
586;16:08:18;19-4-2021;28.34;0.396;0.0324;98.75;14.25;7.34;0.15;-0.04;0.025;11.76
587;16:08:19;19-4-2021;28.41;0.396;0.0324;98.72;14.24;7.34;0.15;-0.04;0.025;11.76
588;16:08:19;19-4-2021;28.5;0.398;0.0324;98.7;14.24;7.34;0.15;-0.04;0.025;11.76
589;16:08:19;19-4-2021;28.48;0.399;0.0324;98.77;14.25;7.34;0.15;-0.05;0.025;11.76
590;16:08:19;19-4-2021;28.59;0.399;0.0324;98.77;14.25;7.34;0.15;-0.04;0.025;11.76
591;16:08:19;19-4-2021;28.66;0.4;0.0324;98.78;14.25;7.34;0.15;-0.04;0.025;11.76
592;16:08:19;19-4-2021;28.74;0.401;0.0324;98.82;14.25;7.34;0.14;-0.05;0.025;11.76
593;16:08:20;19-4-2021;28.83;0.402;0.0324;98.79;14.25;7.34;0.15;-0.05;0.025;11.76
594;16:08:20;19-4-2021;28.94;0.404;0.0323;98.76;14.24;7.34;0.15;-0.05;0.025;11.76
595;16:08:20;19-4-2021;28.99;0.404;0.0323;98.76;14.24;7.34;0.15;-0.05;0.025;11.76
596;16:08:20;19-4-2021;29.06;0.405;0.0323;98.77;14.25;7.34;0.14;-0.05;0.025;11.76
597;16:08:20;19-4-2021;29.14;0.408;0.0323;98.75;14.24;7.34;0.15;-0.05;0.025;11.74
598;16:08:20;19-4-2021;29.17;0.408;0.0323;98.73;14.24;7.34;0.17;-0.04;0.025;11.76
599;16:08:20;19-4-2021;29.26;0.409;0.0323;98.72;14.24;7.34;0.15;-0.04;0.0249;11.77
600;16:08:21;19-4-2021;29.35;0.41;0.0323;98.7;14.23;7.34;0.14;-0.04;0.0249;11.77
601;16:08:21;19-4-2021;29.38;0.411;0.0323;98.7;14.23;7.34;0.16;-0.05;0.0249;11.76
602;16:08:21;19-4-2021;29.46;0.412;0.0323;98.7;14.23;7.34;0.15;-0.05;0.0249;11.76
603;16:08:21;19-4-2021;29.53;0.413;0.0323;98.7;14.23;7.34;0.14;-0.05;0.0249;11.76
604;16:08:21;19-4-2021;29.58;0.414;0.0323;98.67;14.23;7.34;0.15;-0.05;0.0249;11.76
605;16:08:21;19-4-2021;29.69;0.416;0.0323;98.69;14.23;7.34;0.14;-0.05;0.0249;11.76
606;16:08:22;19-4-2021;29.67;0.417;0.0323;98.66;14.23;7.34;0.13;-0.04;0.0249;11.76
607;16:08:22;19-4-2021;29.65;0.417;0.0323;98.63;14.22;7.34;0.14;-0.05;0.0249;11.77
608;16:08:22;19-4-2021;29.7;0.418;0.0323;98.63;14.22;7.34;0.14;-0.05;0.0249;11.76
609;16:08:22;19-4-2021;29.78;0.418;0.0323;98.72;14.23;7.34;0.15;-0.05;0.0249;11.76
610;16:08:22;19-4-2021;29.83;0.418;0.0323;98.75;14.24;7.34;0.15;-0.05;0.0249;11.76
611;16:08:22;19-4-2021;29.92;0.418;0.0323;98.73;14.24;7.34;0.15;-0.05;0.0249;11.76
612;16:08:22;19-4-2021;30.02;0.421;0.0323;98.71;14.23;7.34;0.15;-0.05;0.0249;11.76
613;16:08:23;19-4-2021;30.11;0.421;0.0323;98.67;14.23;7.34;0.15;-0.03;0.0249;11.76
614;16:08:23;19-4-2021;30.13;0.421;0.0323;98.72;14.23;7.34;0.15;-0.04;0.0249;11.76
615;16:08:23;19-4-2021;30.22;0.422;0.0323;98.73;14.23;7.34;0.15;-0.04;0.0249;11.76
616;16:08:23;19-4-2021;30.24;0.424;0.0323;98.67;14.22;7.34;0.15;-0.04;0.0249;11.76
617;16:08:23;19-4-2021;30.31;0.424;0.0323;98.69;14.23;7.34;0.15;-0.05;0.0249;11.76
618;16:08:23;19-4-2021;30.33;0.426;0.0323;98.7;14.23;7.34;0.13;-0.04;0.0249;11.76
619;16:08:23;19-4-2021;30.43;0.427;0.0323;98.7;14.23;7.34;0.13;-0.04;0.0249;11.76
620;16:08:24;19-4-2021;30.49;0.427;0.0323;98.68;14.22;7.34;0.13;-0.04;0.0249;11.76
621;16:08:24;19-4-2021;30.54;0.428;0.0323;98.67;14.22;7.34;0.13;-0.04;0.0249;11.76
622;16:08:24;19-4-2021;30.59;0.429;0.0323;98.67;14.22;7.34;0.13;-0.04;0.0249;11.76
623;16:08:24;19-4-2021;30.65;0.429;0.0323;98.67;14.22;7.34;0.13;-0.04;0.0249;11.76
624;16:08:24;19-4-2021;30.65;0.43;0.0322;98.7;14.23;7.34;0.13;-0.05;0.0249;11.76
625;16:08:24;19-4-2021;30.72;0.431;0.0323;98.75;14.23;7.34;0.15;-0.05;0.0249;11.76
626;16:08:25;19-4-2021;30.77;0.432;0.0323;98.67;14.22;7.34;0.13;-0.05;0.0249;11.76
627;16:08:25;19-4-2021;30.84;0.433;0.0323;98.63;14.21;7.34;0.13;-0.04;0.0249;11.76
628;16:08:25;19-4-2021;30.86;0.434;0.0323;98.61;14.21;7.34;0.13;-0.05;0.0249;11.76
629;16:08:25;19-4-2021;30.9;0.434;0.0323;98.5;14.2;7.34;0.13;-0.05;0.0249;11.76
630;16:08:25;19-4-2021;30.95;0.434;0.0323;98.54;14.2;7.34;0.14;-0.05;0.0249;11.76
631;16:08:25;19-4-2021;30.98;0.434;0.0322;98.59;14.21;7.34;0.15;-0.05;0.0249;11.76
632;16:08:25;19-4-2021;31.04;0.435;0.0323;98.61;14.21;7.34;0.15;-0.05;0.0249;11.76
633;16:08:26;19-4-2021;31.13;0.435;0.0323;98.63;14.21;7.34;0.14;-0.05;0.0249;11.74
634;16:08:26;19-4-2021;31.2;0.437;0.0322;98.6;14.21;7.34;0.13;-0.05;0.0249;11.76
635;16:08:26;19-4-2021;31.29;0.438;0.0322;98.58;14.21;7.34;0.14;-0.05;0.0249;11.76
636;16:08:26;19-4-2021;31.41;0.439;0.0322;98.64;14.21;7.34;0.14;-0.05;0.0249;11.76
637;16:08:26;19-4-2021;31.52;0.44;0.0323;98.6;14.21;7.34;0.16;-0.05;0.0249;11.76
638;16:08:26;19-4-2021;31.57;0.441;0.0323;98.59;14.21;7.34;0.15;-0.05;0.0249;11.76
639;16:08:27;19-4-2021;31.61;0.441;0.0323;98.59;14.21;7.34;0.14;-0.05;0.0249;11.76
640;16:08:27;19-4-2021;31.7;0.442;0.0323;98.57;14.2;7.34;0.15;-0.05;0.0249;11.76
641;16:08:27;19-4-2021;31.75;0.442;0.0323;98.54;14.2;7.34;0.17;-0.05;0.0249;11.76
642;16:08:27;19-4-2021;31.84;0.444;0.0323;98.59;14.2;7.34;0.16;-0.04;0.0249;11.76
643;16:08:27;19-4-2021;31.94;0.445;0.0323;98.53;14.2;7.34;0.15;-0.04;0.0249;11.76
644;16:08:27;19-4-2021;32;0.446;0.0323;98.55;14.2;7.34;0.15;-0.04;0.0249;11.76
645;16:08:27;19-4-2021;31.98;0.447;0.0323;98.56;14.2;7.34;0.14;-0.04;0.0249;11.76
646;16:08:28;19-4-2021;32.07;0.448;0.0323;98.59;14.2;7.34;0.14;-0.04;0.0249;11.76
647;16:08:28;19-4-2021;32.16;0.449;0.0323;98.54;14.2;7.34;0.14;-0.04;0.0249;11.76
648;16:08:28;19-4-2021;32.17;0.451;0.0323;98.54;14.19;7.34;0.14;-0.03;0.0249;11.76
649;16:08:28;19-4-2021;32.28;0.451;0.0323;98.56;14.2;7.34;0.14;-0.03;0.0249;11.77
650;16:08:28;19-4-2021;32.33;0.453;0.0323;98.57;14.2;7.34;0.14;-0.04;0.0249;11.74
651;16:08:28;19-4-2021;32.42;0.454;0.0323;98.6;14.2;7.34;0.14;-0.04;0.0249;11.76
652;16:08:29;19-4-2021;32.44;0.455;0.0323;98.63;14.21;7.34;0.16;-0.05;0.0249;11.76
653;16:08:29;19-4-2021;32.51;0.457;0.0323;98.59;14.2;7.34;0.15;-0.04;0.0249;11.76
654;16:08:29;19-4-2021;32.58;0.458;0.0323;98.58;14.2;7.34;0.14;-0.05;0.0249;11.76
655;16:08:29;19-4-2021;32.62;0.46;0.0323;98.54;14.19;7.34;0.14;-0.05;0.0249;11.76
656;16:08:29;19-4-2021;32.69;0.461;0.0322;98.55;14.19;7.34;0.14;-0.05;0.0249;11.76
657;16:08:29;19-4-2021;32.74;0.462;0.0323;98.51;14.19;7.34;0.14;-0.04;0.0249;11.76
658;16:08:29;19-4-2021;32.76;0.464;0.0323;98.5;14.18;7.34;0.14;-0.05;0.0249;11.76
659;16:08:30;19-4-2021;32.85;0.465;0.0323;98.55;14.19;7.34;0.14;-0.04;0.0249;11.76
660;16:08:30;19-4-2021;32.85;0.465;0.0323;98.52;14.19;7.34;0.17;-0.04;0.0249;11.76
661;16:08:30;19-4-2021;32.9;0.466;0.0323;98.51;14.18;7.34;0.17;-0.04;0.0249;11.76
662;16:08:30;19-4-2021;33.01;0.467;0.0323;98.52;14.18;7.34;0.15;-0.04;0.0249;11.77
663;16:08:30;19-4-2021;33.03;0.469;0.0323;98.51;14.18;7.34;0.15;-0.04;0.0249;11.76
664;16:08:30;19-4-2021;33.17;0.471;0.0323;98.49;14.18;7.34;0.15;-0.04;0.0249;11.76
665;16:08:30;19-4-2021;33.28;0.472;0.0323;98.5;14.18;7.34;0.15;-0.04;0.0249;11.76
666;16:08:31;19-4-2021;33.29;0.474;0.0323;98.47;14.18;7.34;0.16;-0.04;0.0249;11.76
667;16:08:31;19-4-2021;33.38;0.475;0.0323;98.49;14.18;7.34;0.16;-0.04;0.0249;11.76
668;16:08:31;19-4-2021;33.38;0.477;0.0322;98.5;14.18;7.34;0.14;-0.04;0.0249;11.76
669;16:08:31;19-4-2021;33.45;0.479;0.0323;98.44;14.17;7.34;0.15;-0.05;0.0249;11.74
670;16:08:31;19-4-2021;33.51;0.479;0.0323;98.45;14.17;7.34;0.14;-0.04;0.0249;11.74
671;16:08:31;19-4-2021;33.51;0.48;0.0322;98.51;14.18;7.34;0.14;-0.05;0.0248;11.76
672;16:08:32;19-4-2021;33.6;0.482;0.0322;98.57;14.19;7.34;0.15;-0.05;0.0249;11.76
673;16:08:32;19-4-2021;33.63;0.485;0.0322;98.51;14.18;7.34;0.15;-0.04;0.0249;11.76
674;16:08:32;19-4-2021;33.74;0.487;0.0323;98.46;14.17;7.34;0.14;-0.04;0.0249;11.76
675;16:08:32;19-4-2021;33.83;0.489;0.0323;98.52;14.18;7.34;0.14;-0.05;0.0249;11.76
676;16:08:32;19-4-2021;33.9;0.491;0.0323;98.48;14.17;7.33;0.16;-0.04;0.0249;11.76
677;16:08:32;19-4-2021;33.93;0.493;0.0323;98.5;14.17;7.33;0.15;-0.04;0.0249;11.76
678;16:08:32;19-4-2021;34.01;0.496;0.0323;98.5;14.17;7.33;0.14;-0.04;0.0249;11.76
679;16:08:33;19-4-2021;34.01;0.498;0.0323;98.51;14.17;7.33;0.14;-0.04;0.0249;11.76
680;16:08:33;19-4-2021;34.09;0.501;0.0323;98.49;14.17;7.33;0.14;-0.05;0.0249;11.76
681;16:08:33;19-4-2021;34.18;0.502;0.0323;98.42;14.16;7.33;0.14;-0.05;0.0249;11.76
682;16:08:33;19-4-2021;34.24;0.504;0.0323;98.41;14.15;7.33;0.15;-0.05;0.0249;11.76
683;16:08:33;19-4-2021;34.31;0.505;0.0323;98.4;14.15;7.33;0.15;-0.05;0.0249;11.76
684;16:08:33;19-4-2021;34.36;0.507;0.0323;98.42;14.15;7.33;0.15;-0.04;0.0249;11.76
685;16:08:34;19-4-2021;34.45;0.51;0.0323;98.42;14.15;7.33;0.14;-0.05;0.0249;11.76
686;16:08:34;19-4-2021;34.54;0.512;0.0323;98.42;14.15;7.33;0.14;-0.05;0.0249;11.76
687;16:08:34;19-4-2021;34.56;0.514;0.0323;98.43;14.15;7.33;0.13;-0.04;0.0249;11.76
