Date;Zone;Quantum;divided.10000
29-5-2021 18:28;WATER;309591;30,9591
29-5-2021 18:43;WATER;293810;29,381
29-5-2021 18:43;WATER;256161;25,6161
29-5-2021 18:43;WATER;216386;21,6386
29-5-2021 18:57;WATER;225987;22,5987
29-5-2021 18:57;WATER;209108;20,9108
29-5-2021 18:57;WATER;189581;18,9581
29-5-2021 19:12;WATER;190031;19,0031
29-5-2021 19:12;WATER;182123;18,2123
29-5-2021 19:12;WATER;188266;18,8266
29-5-2021 19:26;WATER;173566;17,3566
29-5-2021 19:26;WATER;186158;18,6158
29-5-2021 19:26;WATER;153372;15,3372
29-5-2021 19:40;WATER;149085;14,9085
29-5-2021 19:40;WATER;153715;15,3715
29-5-2021 19:55;WATER;138547;13,8547
29-5-2021 19:55;WATER;133611;13,3611
29-5-2021 19:55;WATER;122190;12,219
29-5-2021 20:09;WATER;126964;12,6964
29-5-2021 20:09;WATER;131107;13,1107
29-5-2021 20:09;WATER;98430;9,843
29-5-2021 20:24;WATER;115471;11,5471
29-5-2021 20:24;WATER;86414;8,6414
29-5-2021 20:24;WATER;80217;8,0217
29-5-2021 20:38;WATER;68868;6,8868
29-5-2021 20:38;WATER;59861;5,9861
29-5-2021 20:38;WATER;42352;4,2352
29-5-2021 20:52;WATER;44207;4,4207
29-5-2021 20:52;WATER;42082;4,2082
29-5-2021 20:52;WATER;40767;4,0767
29-5-2021 21:07;WATER;42604;4,2604
29-5-2021 21:07;WATER;42748;4,2748
29-5-2021 21:07;WATER;38983;3,8983
29-5-2021 21:21;WATER;32984;3,2984
29-5-2021 21:21;WATER;31850;3,185
29-5-2021 21:21;WATER;26950;2,695
29-5-2021 21:36;WATER;23653;2,3653
29-5-2021 21:36;WATER;22752;2,2752
29-5-2021 21:36;WATER;20285;2,0285
29-5-2021 21:50;WATER;18933;1,8933
29-5-2021 21:50;WATER;19384;1,9384
29-5-2021 22:04;WATER;15997;1,5997
29-5-2021 22:04;WATER;15096;1,5096
29-5-2021 22:04;WATER;15096;1,5096
29-5-2021 22:19;WATER;14196;1,4196
29-5-2021 22:19;WATER;13835;1,3835
29-5-2021 22:19;WATER;16285;1,6285
29-5-2021 22:33;WATER;9620;0,962
29-5-2021 22:33;WATER;11205;1,1205
29-5-2021 22:33;WATER;10016;1,0016
29-5-2021 22:48;WATER;10881;1,0881
29-5-2021 22:48;WATER;15691;1,5691
29-5-2021 22:48;WATER;11115;1,1115
29-5-2021 23:02;WATER;15132;1,5132
29-5-2021 23:02;WATER;12268;1,2268
29-5-2021 23:02;WATER;14088;1,4088
29-5-2021 23:16;WATER;10071;1,0071
29-5-2021 23:16;WATER;8467;0,8467
29-5-2021 23:16;WATER;11710;1,171
29-5-2021 23:31;WATER;11097;1,1097
29-5-2021 23:31;WATER;18321;1,8321
29-5-2021 23:31;WATER;25491;2,5491
29-5-2021 23:45;WATER;20771;2,0771
29-5-2021 23:45;WATER;26986;2,6986
30-5-2021 00:00;WATER;21672;2,1672
30-5-2021 00:00;WATER;18159;1,8159
30-5-2021 00:00;WATER;20537;2,0537
30-5-2021 00:14;WATER;30264;3,0264
30-5-2021 00:14;WATER;25364;2,5364
30-5-2021 00:14;WATER;18465;1,8465
30-5-2021 00:28;WATER;23653;2,3653
30-5-2021 00:28;WATER;26067;2,6067
30-5-2021 00:28;WATER;21257;2,1257
30-5-2021 00:43;WATER;24284;2,4284
30-5-2021 00:43;WATER;32174;3,2174
30-5-2021 00:43;WATER;30012;3,0012
30-5-2021 00:57;WATER;33471;3,3471
30-5-2021 00:57;WATER;26752;2,6752
30-5-2021 00:57;WATER;32732;3,2732
30-5-2021 01:12;WATER;30607;3,0607
30-5-2021 01:12;WATER;30787;3,0787
30-5-2021 01:12;WATER;32156;3,2156
30-5-2021 01:26;WATER;39506;3,9506
30-5-2021 01:26;WATER;40712;4,0712
30-5-2021 01:26;WATER;38803;3,8803
30-5-2021 01:40;WATER;43018;4,3018
30-5-2021 01:40;WATER;46405;4,6405
30-5-2021 01:55;WATER;59267;5,9267
30-5-2021 01:55;WATER;60366;6,0366
30-5-2021 01:55;WATER;72760;7,276
30-5-2021 02:09;WATER;77641;7,7641
30-5-2021 02:09;WATER;79317;7,9317
30-5-2021 02:09;WATER;109544;10,9544
30-5-2021 02:24;WATER;78956;7,8956
30-5-2021 02:24;WATER;81082;8,1082
30-5-2021 02:24;WATER;100339;10,0339
30-5-2021 02:38;WATER;83442;8,3442
30-5-2021 02:38;WATER;116390;11,639
30-5-2021 02:38;WATER;116426;11,6426
30-5-2021 02:52;WATER;115939;11,5939
30-5-2021 02:52;WATER;116390;11,639
30-5-2021 02:52;WATER;172557;17,2557
30-5-2021 03:07;WATER;137232;13,7232
30-5-2021 03:07;WATER;113543;11,3543
30-5-2021 03:07;WATER;125271;12,5271
30-5-2021 03:21;WATER;164361;16,4361
30-5-2021 03:21;WATER;155840;15,584
30-5-2021 03:21;WATER;152886;15,2886
30-5-2021 03:36;WATER;182916;18,2916
30-5-2021 03:36;WATER;219790;21,979
30-5-2021 03:36;WATER;222366;22,2366
30-5-2021 03:50;WATER;189761;18,9761
30-5-2021 03:50;WATER;224042;22,4042
30-5-2021 04:04;WATER;243299;24,3299
30-5-2021 04:04;WATER;263781;26,3781
30-5-2021 04:04;WATER;246019;24,6019
30-5-2021 04:19;WATER;390258;39,0258
30-5-2021 04:19;WATER;439778;43,9778
30-5-2021 04:19;WATER;531992;53,1992
30-5-2021 04:33;WATER;629124;62,9124
30-5-2021 04:33;WATER;577658;57,7658
30-5-2021 04:33;WATER;628151;62,8151
30-5-2021 04:48;WATER;708026;70,8026
30-5-2021 04:48;WATER;746306;74,6306
30-5-2021 04:48;WATER;777632;77,7632
30-5-2021 05:02;WATER;834016;83,4016
30-5-2021 05:02;WATER;1002412;100,2412
30-5-2021 05:02;WATER;1186858;118,6858
30-5-2021 05:16;WATER;1057769;105,7769
30-5-2021 05:16;WATER;1076522;107,6522
30-5-2021 05:16;WATER;1132293;113,2293
30-5-2021 05:31;WATER;939453;93,9453
30-5-2021 05:31;WATER;1074666;107,4666
30-5-2021 05:31;WATER;1407945;140,7945
30-5-2021 05:45;WATER;1298437;129,8437
30-5-2021 05:45;WATER;1576719;157,6719
30-5-2021 06:00;WATER;1220166;122,0166
30-5-2021 06:00;WATER;1411710;141,171
30-5-2021 06:00;WATER;1466490;146,649
30-5-2021 06:14;WATER;1536223;153,6223
30-5-2021 06:14;WATER;1887822;188,7822
30-5-2021 06:14;WATER;1740196;174,0196
30-5-2021 06:28;WATER;1981495;198,1495
30-5-2021 06:28;WATER;3834855;383,4855
30-5-2021 06:28;WATER;3974248;397,4248
30-5-2021 06:43;WATER;2276151;227,6151
30-5-2021 06:43;WATER;3391943;339,1943
30-5-2021 06:43;WATER;3228843;322,8843
30-5-2021 06:57;WATER;3860813;386,0813
30-5-2021 06:57;WATER;2181973;218,1973
30-5-2021 06:57;WATER;3978391;397,8391
30-5-2021 07:12;WATER;4106003;410,6003
30-5-2021 07:12;WATER;4226210;422,621
30-5-2021 07:12;WATER;3867388;386,7388
30-5-2021 07:26;WATER;4329845;432,9845
30-5-2021 07:26;WATER;2884540;288,454
30-5-2021 07:26;WATER;2168517;216,8517
30-5-2021 07:40;WATER;2805963;280,5963
30-5-2021 07:40;WATER;3886087;388,6087
30-5-2021 07:55;WATER;5454662;545,4662
30-5-2021 07:55;WATER;1977009;197,7009
30-5-2021 07:55;WATER;1477101;147,7101
30-5-2021 08:09;WATER;2281303;228,1303
30-5-2021 08:09;WATER;1371304;137,1304
30-5-2021 08:09;WATER;1428769;142,8769
30-5-2021 08:24;WATER;1887840;188,784
30-5-2021 08:24;WATER;2270783;227,0783
30-5-2021 08:24;WATER;1847380;184,738
30-5-2021 08:38;WATER;1813658;181,3658
30-5-2021 08:38;WATER;2107071;210,7071
30-5-2021 08:38;WATER;2128544;212,8544
30-5-2021 08:52;WATER;2233422;223,3422
30-5-2021 08:52;WATER;2765936;276,5936
30-5-2021 08:52;WATER;2139064;213,9064
30-5-2021 09:07;WATER;1684677;168,4677
30-5-2021 09:07;WATER;1606856;160,6856
30-5-2021 09:07;WATER;1699827;169,9827
30-5-2021 09:21;WATER;1522712;152,2712
30-5-2021 09:21;WATER;1917869;191,7869
30-5-2021 09:21;WATER;2222541;222,2541
30-5-2021 09:36;WATER;2287644;228,7644
30-5-2021 09:36;WATER;2560647;256,0647
30-5-2021 09:36;WATER;2405420;240,542
30-5-2021 09:50;WATER;2062018;206,2018
30-5-2021 09:50;WATER;1969750;196,975
30-5-2021 10:04;WATER;2207914;220,7914
30-5-2021 10:04;WATER;5716353;571,6353
30-5-2021 10:04;WATER;3139782;313,9782
30-5-2021 10:19;WATER;6321229;632,1229
30-5-2021 10:19;WATER;5175714;517,5714
30-5-2021 10:19;WATER;2768584;276,8584
30-5-2021 10:33;WATER;3215423;321,5423
30-5-2021 10:33;WATER;2603899;260,3899
30-5-2021 10:33;WATER;2059189;205,9189
30-5-2021 10:48;WATER;2109197;210,9197
30-5-2021 10:48;WATER;1651747;165,1747
30-5-2021 10:48;WATER;1584771;158,4771
30-5-2021 11:02;WATER;1519848;151,9848
30-5-2021 11:02;WATER;2545371;254,5371
30-5-2021 11:02;WATER;2331652;233,1652
30-5-2021 11:16;WATER;1949141;194,9141
30-5-2021 11:16;WATER;3143222;314,3222
30-5-2021 11:16;WATER;3211586;321,1586
30-5-2021 11:31;WATER;2478629;247,8629
30-5-2021 11:31;WATER;1943917;194,3917
30-5-2021 11:31;WATER;2182190;218,219
30-5-2021 11:45;WATER;1464743;146,4743
30-5-2021 11:45;WATER;1408197;140,8197
30-5-2021 12:00;WATER;4830421;483,0421
30-5-2021 12:00;WATER;1438767;143,8767
30-5-2021 12:00;WATER;1828105;182,8105
30-5-2021 12:14;WATER;2196222;219,6222
30-5-2021 12:14;WATER;1522586;152,2586
30-5-2021 12:14;WATER;1195973;119,5973
30-5-2021 12:28;WATER;1041610;104,161
30-5-2021 12:28;WATER;963321;96,3321
30-5-2021 12:28;WATER;1138670;113,867
30-5-2021 12:43;WATER;1082592;108,2592
30-5-2021 12:43;WATER;1286043;128,6043
30-5-2021 12:43;WATER;1130618;113,0618
30-5-2021 12:57;WATER;1177455;117,7455
30-5-2021 12:57;WATER;1259256;125,9256
30-5-2021 12:57;WATER;1134257;113,4257
30-5-2021 13:12;WATER;1363846;136,3846
30-5-2021 13:12;WATER;1128366;112,8366
30-5-2021 13:12;WATER;1189974;118,9974
30-5-2021 13:26;WATER;1064416;106,4416
30-5-2021 13:26;WATER;2311963;231,1963
30-5-2021 13:26;WATER;2553225;255,3225
30-5-2021 13:40;WATER;2292526;229,2526
30-5-2021 13:40;WATER;3310105;331,0105
30-5-2021 13:55;WATER;1595183;159,5183
30-5-2021 13:55;WATER;1717066;171,7066
30-5-2021 13:55;WATER;1774315;177,4315
30-5-2021 14:09;WATER;2058865;205,8865
30-5-2021 14:09;WATER;2239312;223,9312
30-5-2021 14:09;WATER;2572609;257,2609
30-5-2021 14:24;WATER;3064699;306,4699
30-5-2021 14:24;WATER;2653330;265,333
30-5-2021 14:24;WATER;2974449;297,4449
30-5-2021 14:38;WATER;2267252;226,7252
30-5-2021 14:38;WATER;2036095;203,6095
30-5-2021 14:38;WATER;1699412;169,9412
30-5-2021 14:52;WATER;1963337;196,3337
30-5-2021 14:52;WATER;1998050;199,805
30-5-2021 14:52;WATER;1738143;173,8143
30-5-2021 15:07;WATER;1842930;184,293
30-5-2021 15:07;WATER;1258338;125,8338
30-5-2021 15:07;WATER;1014553;101,4553
30-5-2021 15:21;WATER;1058327;105,8327
30-5-2021 15:21;WATER;964582;96,4582
30-5-2021 15:21;WATER;546728;54,6728
30-5-2021 15:36;WATER;491857;49,1857
30-5-2021 15:36;WATER;393608;39,3608
30-5-2021 15:36;WATER;410343;41,0343
30-5-2021 15:50;WATER;473050;47,305
30-5-2021 15:50;WATER;505764;50,5764
30-5-2021 16:04;WATER;496234;49,6234
30-5-2021 16:04;WATER;507853;50,7853
30-5-2021 16:04;WATER;501188;50,1188
30-5-2021 16:19;WATER;559914;55,9914
30-5-2021 16:19;WATER;533848;53,3848
30-5-2021 16:19;WATER;660631;66,0631
30-5-2021 16:33;WATER;394149;39,4149
30-5-2021 16:33;WATER;341367;34,1367
30-5-2021 16:33;WATER;381034;38,1034
30-5-2021 16:48;WATER;516086;51,6086
30-5-2021 16:48;WATER;612299;61,2299
30-5-2021 16:48;WATER;529488;52,9488
30-5-2021 17:02;WATER;428447;42,8447
30-5-2021 17:02;WATER;360372;36,0372
30-5-2021 17:02;WATER;308654;30,8654
30-5-2021 17:16;WATER;237210;23,721
30-5-2021 17:16;WATER;221934;22,1934
30-5-2021 17:16;WATER;187978;18,7978
30-5-2021 17:31;WATER;150346;15,0346
30-5-2021 17:31;WATER;171170;17,117
30-5-2021 17:31;WATER;217232;21,7232
30-5-2021 17:45;WATER;180286;18,0286
30-5-2021 17:45;WATER;154237;15,4237
30-5-2021 18:00;WATER;146815;14,6815
30-5-2021 18:00;WATER;107761;10,7761
30-5-2021 18:00;WATER;115867;11,5867
30-5-2021 18:14;WATER;162848;16,2848
30-5-2021 18:14;WATER;265060;26,506
30-5-2021 18:14;WATER;395247;39,5247
30-5-2021 18:28;WATER;264357;26,4357
30-5-2021 18:28;WATER;210099;21,0099
30-5-2021 18:28;WATER;227158;22,7158
30-5-2021 18:43;WATER;191544;19,1544
30-5-2021 18:43;WATER;198462;19,8462
30-5-2021 18:43;WATER;226582;22,6582
30-5-2021 18:57;WATER;270824;27,0824
30-5-2021 18:57;WATER;362786;36,2786
30-5-2021 18:57;WATER;278012;27,8012
30-5-2021 19:12;WATER;299377;29,9377
30-5-2021 19:12;WATER;302763;30,2763
30-5-2021 19:12;WATER;237462;23,7462
30-5-2021 19:26;WATER;171945;17,1945
30-5-2021 19:26;WATER;153156;15,3156
30-5-2021 19:26;WATER;141573;14,1573
30-5-2021 19:40;WATER;134692;13,4692
30-5-2021 19:40;WATER;151211;15,1211
30-5-2021 19:55;WATER;177457;17,7457
30-5-2021 19:55;WATER;118137;11,8137
30-5-2021 19:55;WATER;116245;11,6245
30-5-2021 20:09;WATER;144311;14,4311
30-5-2021 20:09;WATER;179637;17,9637
30-5-2021 20:09;WATER;317733;31,7733
30-5-2021 20:24;WATER;313572;31,3572
30-5-2021 20:24;WATER;189275;18,9275
30-5-2021 20:24;WATER;137736;13,7736
30-5-2021 20:38;WATER;97277;9,7277
30-5-2021 20:38;WATER;74165;7,4165
30-5-2021 20:38;WATER;79353;7,9353
30-5-2021 20:52;WATER;91134;9,1134
30-5-2021 20:52;WATER;86342;8,6342
30-5-2021 20:52;WATER;108247;10,8247
30-5-2021 21:07;WATER;117975;11,7975
30-5-2021 21:07;WATER;111436;11,1436
30-5-2021 21:07;WATER;116372;11,6372
30-5-2021 21:21;WATER;94935;9,4935
30-5-2021 21:21;WATER;79461;7,9461
30-5-2021 21:21;WATER;63969;6,3969
30-5-2021 21:36;WATER;59519;5,9519
30-5-2021 21:36;WATER;65734;6,5734
30-5-2021 21:36;WATER;47594;4,7594
30-5-2021 21:50;WATER;42622;4,2622
30-5-2021 21:50;WATER;41847;4,1847
30-5-2021 22:04;WATER;39722;3,9722
30-5-2021 22:04;WATER;42964;4,2964
30-5-2021 22:04;WATER;62852;6,2852
30-5-2021 22:19;WATER;45991;4,5991
30-5-2021 22:19;WATER;45522;4,5522
30-5-2021 22:19;WATER;48963;4,8963
30-5-2021 22:33;WATER;41973;4,1973
30-5-2021 22:33;WATER;41991;4,1991
30-5-2021 22:33;WATER;35849;3,5849
30-5-2021 22:48;WATER;31922;3,1922
30-5-2021 22:48;WATER;22824;2,2824
30-5-2021 22:48;WATER;27166;2,7166
30-5-2021 23:02;WATER;38839;3,8839
30-5-2021 23:02;WATER;37848;3,7848
30-5-2021 23:02;WATER;27400;2,74
30-5-2021 23:16;WATER;22446;2,2446
30-5-2021 23:16;WATER;19654;1,9654
30-5-2021 23:16;WATER;19096;1,9096
30-5-2021 23:31;WATER;16484;1,6484
30-5-2021 23:31;WATER;17114;1,7114
30-5-2021 23:31;WATER;15781;1,5781
30-5-2021 23:45;WATER;10899;1,0899
30-5-2021 23:45;WATER;11079;1,1079
31-5-2021 00:00;WATER;11043;1,1043
31-5-2021 00:00;WATER;10035;1,0035
31-5-2021 00:00;WATER;12016;1,2016
31-5-2021 00:14;WATER;13097;1,3097
31-5-2021 00:14;WATER;15403;1,5403
31-5-2021 00:14;WATER;18915;1,8915
31-5-2021 00:28;WATER;22032;2,2032
31-5-2021 00:28;WATER;22969;2,2969
31-5-2021 00:28;WATER;19420;1,942
31-5-2021 00:43;WATER;20897;2,0897
31-5-2021 00:43;WATER;23797;2,3797
31-5-2021 00:43;WATER;20915;2,0915
31-5-2021 00:57;WATER;19690;1,969
31-5-2021 00:57;WATER;20699;2,0699
31-5-2021 00:57;WATER;19924;1,9924
31-5-2021 01:12;WATER;24896;2,4896
31-5-2021 01:12;WATER;38605;3,8605
31-5-2021 01:12;WATER;40983;4,0983
31-5-2021 01:26;WATER;44874;4,4874
31-5-2021 01:26;WATER;45594;4,5594
31-5-2021 01:26;WATER;42838;4,2838
31-5-2021 01:40;WATER;60492;6,0492
31-5-2021 01:40;WATER;43090;4,309
31-5-2021 01:55;WATER;74849;7,4849
31-5-2021 01:55;WATER;66995;6,6995
31-5-2021 01:55;WATER;109959;10,9959
31-5-2021 02:09;WATER;108644;10,8644
31-5-2021 02:09;WATER;153084;15,3084
31-5-2021 02:09;WATER;134079;13,4079
31-5-2021 02:24;WATER;95944;9,5944
31-5-2021 02:24;WATER;73192;7,3192
31-5-2021 02:24;WATER;84487;8,4487
31-5-2021 02:38;WATER;101942;10,1942
31-5-2021 02:38;WATER;77803;7,7803
31-5-2021 02:38;WATER;67355;6,7355
31-5-2021 02:52;WATER;59339;5,9339
31-5-2021 02:52;WATER;52404;5,2404
31-5-2021 02:52;WATER;59843;5,9843
31-5-2021 03:07;WATER;60186;6,0186
31-5-2021 03:07;WATER;62131;6,2131
31-5-2021 03:07;WATER;64293;6,4293
31-5-2021 03:21;WATER;80145;8,0145
31-5-2021 03:21;WATER;94304;9,4304
31-5-2021 03:21;WATER;98123;9,8123
31-5-2021 03:36;WATER;99078;9,9078
31-5-2021 03:36;WATER;117723;11,7723
31-5-2021 03:36;WATER;109598;10,9598
31-5-2021 03:50;WATER;105977;10,5977
31-5-2021 03:50;WATER;105941;10,5941
31-5-2021 04:04;WATER;115759;11,5759
31-5-2021 04:04;WATER;165154;16,5154
31-5-2021 04:04;WATER;164235;16,4235
31-5-2021 04:19;WATER;340809;34,0809
31-5-2021 04:19;WATER;341349;34,1349
31-5-2021 04:19;WATER;590844;59,0844
31-5-2021 04:33;WATER;593997;59,3997
31-5-2021 04:33;WATER;629340;62,934
31-5-2021 04:33;WATER;663279;66,3279
31-5-2021 04:48;WATER;629755;62,9755
31-5-2021 04:48;WATER;449416;44,9416
31-5-2021 04:48;WATER;394689;39,4689
31-5-2021 05:02;WATER;371811;37,1811
31-5-2021 05:02;WATER;338629;33,8629
31-5-2021 05:02;WATER;301484;30,1484
31-5-2021 05:16;WATER;315823;31,5823
31-5-2021 05:16;WATER;314202;31,4202
31-5-2021 05:16;WATER;392762;39,2762
31-5-2021 05:31;WATER;392257;39,2257
31-5-2021 05:31;WATER;491659;49,1659
31-5-2021 05:31;WATER;447506;44,7506
31-5-2021 05:45;WATER;427349;42,7349
31-5-2021 05:45;WATER;660595;66,0595
31-5-2021 06:00;WATER;720708;72,0708
31-5-2021 06:00;WATER;770895;77,0895
31-5-2021 06:00;WATER;1170375;117,0375
31-5-2021 06:14;WATER;918682;91,8682
31-5-2021 06:14;WATER;1297699;129,7699
31-5-2021 06:14;WATER;1542474;154,2474
31-5-2021 06:28;WATER;1542041;154,2041
31-5-2021 06:28;WATER;1328809;132,8809
31-5-2021 06:28;WATER;1587419;158,7419
31-5-2021 06:43;WATER;1926948;192,6948
31-5-2021 06:43;WATER;3355122;335,5122
31-5-2021 06:43;WATER;3373748;337,3748
31-5-2021 06:57;WATER;3543747;354,3747
31-5-2021 06:57;WATER;2034276;203,4276
31-5-2021 06:57;WATER;3750135;375,0135
31-5-2021 07:12;WATER;3871387;387,1387
31-5-2021 07:12;WATER;1719498;171,9498
31-5-2021 07:12;WATER;1953879;195,3879
31-5-2021 07:26;WATER;1596678;159,6678
31-5-2021 07:26;WATER;1848317;184,8317
31-5-2021 07:26;WATER;2005544;200,5544
31-5-2021 07:40;WATER;1832266;183,2266
31-5-2021 07:40;WATER;1917635;191,7635
31-5-2021 07:55;WATER;2308252;230,8252
31-5-2021 07:55;WATER;1962292;196,2292
31-5-2021 07:55;WATER;1823367;182,3367
31-5-2021 08:09;WATER;2139676;213,9676
31-5-2021 08:09;WATER;2504551;250,4551
31-5-2021 08:09;WATER;2152755;215,2755
31-5-2021 08:24;WATER;1962382;196,2382
31-5-2021 08:24;WATER;1227047;122,7047
31-5-2021 08:24;WATER;1280639;128,0639
31-5-2021 08:38;WATER;971031;97,1031
31-5-2021 08:38;WATER;1962184;196,2184
31-5-2021 08:38;WATER;1750716;175,0716
31-5-2021 08:52;WATER;1482091;148,2091
31-5-2021 08:52;WATER;1804146;180,4146
31-5-2021 08:52;WATER;1827601;182,7601
31-5-2021 09:07;WATER;1929884;192,9884
31-5-2021 09:07;WATER;1646685;164,6685
31-5-2021 09:07;WATER;1334339;133,4339
31-5-2021 09:21;WATER;1607360;160,736
31-5-2021 09:21;WATER;2063513;206,3513
31-5-2021 09:21;WATER;2104891;210,4891
31-5-2021 09:36;WATER;1831906;183,1906
31-5-2021 09:36;WATER;2648556;264,8556
31-5-2021 09:36;WATER;2393783;239,3783
31-5-2021 09:50;WATER;2029124;202,9124
31-5-2021 09:50;WATER;2018027;201,8027
31-5-2021 10:04;WATER;2258623;225,8623
31-5-2021 10:04;WATER;2033303;203,3303
31-5-2021 10:04;WATER;2159438;215,9438
31-5-2021 10:19;WATER;2184459;218,4459
31-5-2021 10:19;WATER;2510010;251,001
31-5-2021 10:19;WATER;2592406;259,2406
31-5-2021 10:33;WATER;2067746;206,7746
31-5-2021 10:33;WATER;1852676;185,2676
31-5-2021 10:33;WATER;1929902;192,9902
31-5-2021 10:48;WATER;1950276;195,0276
31-5-2021 10:48;WATER;2387280;238,728
31-5-2021 10:48;WATER;2586750;258,675
31-5-2021 11:02;WATER;2624885;262,4885
31-5-2021 11:02;WATER;2519323;251,9323
31-5-2021 11:02;WATER;2761720;276,172
31-5-2021 11:16;WATER;2989328;298,9328
31-5-2021 11:16;WATER;3021537;302,1537
31-5-2021 11:16;WATER;2843018;284,3018
31-5-2021 11:31;WATER;2477746;247,7746
31-5-2021 11:31;WATER;2176515;217,6515
31-5-2021 11:31;WATER;2217407;221,7407
31-5-2021 11:45;WATER;2049011;204,9011
31-5-2021 11:45;WATER;2023990;202,399
31-5-2021 12:00;WATER;1864097;186,4097
31-5-2021 12:00;WATER;1848010;184,801
31-5-2021 12:00;WATER;1796724;179,6724
31-5-2021 12:14;WATER;1791032;179,1032
31-5-2021 12:14;WATER;1819206;181,9206
31-5-2021 12:14;WATER;1962454;196,2454
31-5-2021 12:28;WATER;2220884;222,0884
31-5-2021 12:28;WATER;2409743;240,9743
31-5-2021 12:28;WATER;2317998;231,7998
31-5-2021 12:43;WATER;2255867;225,5867
31-5-2021 12:43;WATER;2165058;216,5058
31-5-2021 12:43;WATER;2292922;229,2922
31-5-2021 12:57;WATER;2588029;258,8029
31-5-2021 12:57;WATER;2618328;261,8328
31-5-2021 12:57;WATER;2717910;271,791
31-5-2021 13:12;WATER;2823004;282,3004
31-5-2021 13:12;WATER;2923126;292,3126
31-5-2021 13:12;WATER;3053891;305,3891
31-5-2021 13:26;WATER;2918749;291,8749
31-5-2021 13:26;WATER;2763594;276,3594
31-5-2021 13:26;WATER;3161218;316,1218
31-5-2021 13:40;WATER;2701824;270,1824
31-5-2021 13:40;WATER;2443664;244,3664
31-5-2021 13:55;WATER;2314287;231,4287
31-5-2021 13:55;WATER;2243059;224,3059
31-5-2021 13:55;WATER;2092714;209,2714
31-5-2021 14:09;WATER;2089129;208,9129
31-5-2021 14:09;WATER;2893637;289,3637
31-5-2021 14:09;WATER;2838280;283,828
31-5-2021 14:24;WATER;2133930;213,393
31-5-2021 14:24;WATER;2439449;243,9449
31-5-2021 14:24;WATER;3620577;362,0577
31-5-2021 14:38;WATER;4006673;400,6673
31-5-2021 14:38;WATER;3159885;315,9885
31-5-2021 14:38;WATER;4090528;409,0528
31-5-2021 14:52;WATER;4425392;442,5392
31-5-2021 14:52;WATER;2625462;262,5462
31-5-2021 14:52;WATER;2661004;266,1004
31-5-2021 15:07;WATER;2547911;254,7911
31-5-2021 15:07;WATER;2727746;272,7746
31-5-2021 15:07;WATER;2527826;252,7826
31-5-2021 15:21;WATER;2017289;201,7289
31-5-2021 15:21;WATER;2148954;214,8954
31-5-2021 15:21;WATER;2529591;252,9591
31-5-2021 15:36;WATER;2439232;243,9232
31-5-2021 15:36;WATER;3063258;306,3258
31-5-2021 15:36;WATER;2488879;248,8879
31-5-2021 15:50;WATER;2179055;217,9055
31-5-2021 15:50;WATER;2052704;205,2704
31-5-2021 16:04;WATER;2130255;213,0255
31-5-2021 16:04;WATER;1815909;181,5909
31-5-2021 16:04;WATER;1744862;174,4862
31-5-2021 16:19;WATER;1773180;177,318
31-5-2021 16:19;WATER;1664717;166,4717
31-5-2021 16:19;WATER;1376654;137,6654
31-5-2021 16:33;WATER;1127898;112,7898
31-5-2021 16:33;WATER;1149064;114,9064
31-5-2021 16:33;WATER;1239819;123,9819
31-5-2021 16:48;WATER;1493475;149,3475
31-5-2021 16:48;WATER;1095274;109,5274
31-5-2021 16:48;WATER;877953;87,7953
31-5-2021 17:02;WATER;780839;78,0839
31-5-2021 17:02;WATER;820920;82,092
31-5-2021 17:02;WATER;780352;78,0352
31-5-2021 17:16;WATER;758735;75,8735
31-5-2021 17:16;WATER;710332;71,0332
31-5-2021 17:16;WATER;688607;68,8607
31-5-2021 17:31;WATER;669692;66,9692
31-5-2021 17:31;WATER;643067;64,3067
31-5-2021 17:31;WATER;578216;57,8216
31-5-2021 17:45;WATER;583747;58,3747
31-5-2021 17:45;WATER;547466;54,7466
31-5-2021 18:00;WATER;512213;51,2213
31-5-2021 18:00;WATER;480004;48,0004
31-5-2021 18:00;WATER;472618;47,2618
31-5-2021 18:14;WATER;469556;46,9556
31-5-2021 18:14;WATER;473248;47,3248
31-5-2021 18:14;WATER;492541;49,2541
31-5-2021 18:28;WATER;419458;41,9458
31-5-2021 18:28;WATER;370586;37,0586
31-5-2021 18:28;WATER;397463;39,7463
31-5-2021 18:43;WATER;455342;45,5342
31-5-2021 18:43;WATER;441273;44,1273
31-5-2021 18:43;WATER;355058;35,5058
31-5-2021 18:57;WATER;297845;29,7845
31-5-2021 18:57;WATER;270608;27,0608
31-5-2021 18:57;WATER;261835;26,1835
31-5-2021 19:12;WATER;226113;22,6113
31-5-2021 19:12;WATER;204893;20,4893
31-5-2021 19:12;WATER;187023;18,7023
31-5-2021 19:26;WATER;160740;16,074
31-5-2021 19:26;WATER;165172;16,5172
31-5-2021 19:26;WATER;147680;14,768
31-5-2021 19:40;WATER;139826;13,9826
31-5-2021 19:40;WATER;149319;14,9319
31-5-2021 19:55;WATER;148563;14,8563
31-5-2021 19:55;WATER;146833;14,6833
31-5-2021 19:55;WATER;141069;14,1069
31-5-2021 20:09;WATER;153697;15,3697
31-5-2021 20:09;WATER;150887;15,0887
31-5-2021 20:09;WATER;143681;14,3681
31-5-2021 20:24;WATER;132386;13,2386
31-5-2021 20:24;WATER;111454;11,1454
